,Language,Name,Symbol
1700,Japanese,Voiceless glottal fricative,h
1701,Japanese,Voiced palatal approximant,j
1702,Japanese,Voiceless velar plosive,k
1703,Japanese,Voiced bilabial nasal,m
1704,Japanese,Voiced alveolar nasal,n
1705,Japanese,Voiced palatal nasal,ɲ
1706,Japanese,Voiced velar nasal,ŋ
1707,Japanese,Voiceless bilabial plosive,p
1708,Japanese,Voiced dental and alveolar taps and flaps,ɾ
1709,Japanese,Voiceless alveolar fricative,s
1710,Japanese,Voiceless alveolar plosive,t
1711,Japanese,Voiceless alveolo-palatal affricate,tɕ
1712,Japanese,Voiceless alveolar affricate,ts
1713,Japanese,Voiced bilabial approximant,w
1714,Japanese,Voiced alveolar fricative,z
1715,Japanese,Voiced alveolo-palatal fricative,ʑ
1716,Japanese,Glottal stop,ʔ
1717,Kazakh,Voiced bilabial plosive,b
1718,Kazakh,Voiced bilabial fricative,β
1719,Kazakh,Voiceless alveolo-palatal fricative,ɕ
1720,Kazakh,Voiced alveolar plosive,d
1721,Kazakh,Voiceless labiodental fricative,f
1722,Kazakh,Voiced velar plosive,ɡ
1723,Kazakh,Voiceless glottal fricative,h
1724,Kazakh,Voiced palatal approximant,j
1725,Kazakh,Voiceless velar plosive,k
1726,Kazakh,Voiced alveolar lateral approximant,l
1727,Kazakh,Voiced bilabial nasal,m
1728,Kazakh,Voiced alveolar nasal,n
1729,Kazakh,Voiced uvular nasal,ɴ
1730,Kazakh,Voiced velar nasal,ŋ
1731,Kazakh,Voiceless bilabial plosive,p
1732,Kazakh,Voiceless uvular plosive,q
1733,Kazakh,Voiced dental and alveolar taps and flaps,ɾ
1734,Kazakh,Voiced uvular fricative,ʁ
1735,Kazakh,Voiceless alveolar fricative,s
1736,Kazakh,Voiceless alveolar plosive,t
1737,Kazakh,Voiceless alveolar affricate,ts
1738,Kazakh,Voiceless alveolo-palatal affricate,tɕ
1739,Kazakh,Voiced labiodental fricative,v
1740,Kazakh,Voiced velar fricative,ɣ
1741,Kazakh,Voiced labial–velar approximant,w
1742,Kazakh,Voiceless uvular fricative,χ
1743,Kazakh,Voiced alveolar fricative,z
1744,Kazakh,Voiced alveolo-palatal fricative,ʑ
1745,Khmer,Voiceless velar plosive,k
1746,Khmer,Voiceless velar plosive,k
1747,Khmer,Glottal stop,ʔ
1748,Khmer,Voiceless velar plosive,k
1749,Khmer,Voiceless velar plosive,k
1750,Khmer,Voiceless velar plosive,k
1751,Khmer,Glottal stop,ʔ
1752,Khmer,Voiceless velar plosive,k
1753,Khmer,Voiced velar nasal,ŋ
1754,Khmer,Voiced velar nasal,ŋ
1755,Khmer,Voiceless palatal plosive,c
1756,Khmer,Voiceless palatal plosive,c
1757,Khmer,Voiceless palatal plosive,c
1758,Khmer,Voiceless palatal plosive,c
1759,Khmer,Voiced palatal nasal,ɲ
1760,Khmer,Voiced palatal nasal,ɲ
1761,Khmer,Voiced alveolar implosive,ɗ
1762,Khmer,Voiceless dental plosive,t̪
1763,Khmer,Voiceless dental plosive,t̪
1764,Khmer,Voiced alveolar implosive,ɗ
1765,Khmer,Voiceless dental plosive,t̪
1766,Khmer,Voiceless dental plosive,t̪
1767,Khmer,Voiced dental nasal,n̪
1768,Khmer,Voiced dental nasal,n̪
1769,Khmer,Voiceless dental plosive,t̪
1770,Khmer,Voiced alveolar implosive,ɗ
1771,Khmer,Voiceless dental plosive,t̪
1772,Khmer,Voiceless dental plosive,t̪
1773,Khmer,Voiceless dental plosive,t̪
1774,Khmer,Voiceless dental plosive,t̪
1775,Khmer,Voiceless dental plosive,t̪
1776,Khmer,Voiced dental nasal,n̪
1777,Khmer,Voiced dental nasal,n̪
1778,Khmer,Voiced bilabial implosive,ɓ
1779,Khmer,Voiceless bilabial plosive,p
1780,Khmer,Voiceless bilabial plosive,p
1781,Khmer,Voiceless bilabial plosive,p
1782,Khmer,Voiceless bilabial plosive,p
1783,Khmer,Voiceless bilabial plosive,p
1784,Khmer,Voiceless bilabial plosive,p
1785,Khmer,Voiced bilabial nasal,m
1786,Khmer,Voiced bilabial nasal,m
1787,Khmer,Voiced palatal approximant,j
1788,Khmer,Voiced palatal approximant,j
1789,Khmer,Voiced alveolar trill,r
1790,Khmer,Voiced alveolar trill,r
1791,Khmer,Voiced dental lateral approximant,l̪
1792,Khmer,Voiced dental lateral approximant,l̪
1793,Khmer,Voiced labiodental approximant,ʋ
1794,Khmer,Voiced labiodental approximant,ʋ
1795,Khmer,Voiced labial–velar approximant,w
1796,Khmer,Voiceless alveolar fricative,s
1797,Khmer,Voiceless glottal fricative,h
1798,Khmer,Voiceless glottal fricative,h
1799,Khmer,Voiced dental lateral approximant,l̪
1800,Khmer,Glottal stop,ʔ
1801,Korean,Voiced bilabial plosive,b
1802,Korean,Voiced bilabial fricative,β
1803,Korean,Voiceless palatal fricative,ç
1804,Korean,Voiceless alveolo-palatal fricative,ɕ
1805,Korean,Voiced alveolar plosive,d
1806,Korean,Voiced alveolar affricate,dz
1807,Korean,Voiced alveolo-palatal affricate,dʑ
1808,Korean,Voiceless bilabial fricative,ɸ
1809,Korean,Voiced velar plosive,ɡ
1810,Korean,Voiced velar fricative,ɣ
1811,Korean,Voiceless glottal fricative,h
1812,Korean,Voiced glottal fricative,ɦ
1813,Korean,Voiced palatal approximant,j
1814,Korean,Voiced palatal fricative,ʝ
1815,Korean,Voiceless velar plosive,k
1816,Korean,Voiced retroflex lateral approximant,ɭ
1817,Korean,Voiced bilabial nasal,m
1818,Korean,Voiced alveolar nasal,n
1819,Korean,Voiced velar nasal,ŋ
1820,Korean,Voiceless bilabial plosive,p
1821,Korean,Voiced dental and alveolar taps and flaps,ɾ
1822,Korean,Voiceless alveolar fricative,s
1823,Korean,Voiceless alveolar plosive,t
1824,Korean,Voiceless alveolar affricate,ts
1825,Korean,Voiceless alveolo-palatal affricate,tɕ
1826,Korean,Voiced labial–velar approximant,w
1827,Korean,Voiceless velar fricative,x
1828,Korean,Voiced alveolar fricative,z
1829,Korean,Glottal stop,ʔ
1830,Kyrgyz,Voiced bilabial plosive,b
1831,Kyrgyz,Voiceless postalveolar fricative,ʃ
1832,Kyrgyz,Voiceless postalveolar fricative,ʃ
1833,Kyrgyz,Voiceless alveolar plosive,t
1834,Kyrgyz,Voiceless postalveolar fricative,ʃ
1835,Kyrgyz,Voiced alveolar plosive,d
1836,Kyrgyz,Voiced alveolar plosive,d
1837,Kyrgyz,Voiced postalveolar fricative,ʒ
1838,Kyrgyz,Voiceless labiodental fricative,f
1839,Kyrgyz,Voiced velar plosive,g
1840,Kyrgyz,Voiced palatal approximant,j
1841,Kyrgyz,Voiceless velar plosive,k
1842,Kyrgyz,Voiced alveolar lateral approximant,l
1843,Kyrgyz,Voiced bilabial nasal,m
1844,Kyrgyz,Voiced alveolar nasal,n
1845,Kyrgyz,Voiced velar nasal,ŋ
1846,Kyrgyz,Voiceless bilabial plosive,p
1847,Kyrgyz,Voiceless uvular plosive,q
1848,Kyrgyz,Voiced alveolar trill,r
1849,Kyrgyz,Voiced uvular fricative,ʁ
1850,Kyrgyz,Voiceless alveolar fricative,s
1851,Kyrgyz,Voiceless alveolar plosive,t
1852,Kyrgyz,Voiceless alveolar plosive,t
1853,Kyrgyz,Voiceless postalveolar fricative,ʃ
1854,Kyrgyz,Voiceless alveolar plosive,t
1855,Kyrgyz,Voiceless alveolar fricative,s
1856,Kyrgyz,Voiced labiodental fricative,v
1857,Kyrgyz,Voiceless uvular fricative,χ
1858,Kyrgyz,Voiced alveolar fricative,z
1859,Lakota,Voiced bilabial plosive,b
1860,Lakota,Voiceless postalveolar affricate,tʃ
1861,Lakota,Voiced velar plosive,g
1862,Lakota,Voiced uvular fricative,ʁ
1863,Lakota,Voiceless glottal fricative,h
1864,Lakota,Voiceless velar fricative,x
1865,Lakota,Voiceless velar plosive,k
1866,Lakota,Voiced alveolar lateral approximant,l
1867,Lakota,Voiced bilabial nasal,m
1868,Lakota,Voiced alveolar nasal,n
1869,Lakota,Voiceless bilabial plosive,p
1870,Lakota,Voiceless alveolar fricative,s
1871,Lakota,Voiceless postalveolar fricative,ʃ
1872,Lakota,Voiceless alveolar plosive,t
1873,Lakota,Voiced labial–velar approximant,w
1874,Lakota,Voiced palatal approximant,j
1875,Lakota,Voiced alveolar fricative,z
1876,Lakota,Voiced postalveolar fricative,ʒ
1877,Lao,Voiced bilabial plosive,b
1878,Lao,Voiced alveolar plosive,d
1879,Lao,Voiceless labiodental fricative,f
1880,Lao,Voiceless glottal fricative,h
1881,Lao,Voiced palatal approximant,j
1882,Lao,Voiceless velar plosive,k
1883,Lao,Voiced alveolar lateral approximant,l
1884,Lao,Voiced bilabial nasal,m
1885,Lao,Voiced alveolar nasal,n
1886,Lao,Voiced velar nasal,ŋ
1887,Lao,Voiced palatal nasal,ɲ
1888,Lao,Voiceless bilabial plosive,p
1889,Lao,Voiced alveolar trill,r
1890,Lao,Voiceless alveolar fricative,s
1891,Lao,Voiceless alveolar plosive,t
1892,Lao,Voiceless alveolo-palatal affricate,tɕ
1893,Lao,Voiced labial–velar approximant,w
1894,Lao,Voiceless velar fricative,x
1895,Lao,Glottal stop,ʔ
1896,Lao,Voiced palatal approximant,j
1897,Lao,Voiceless velar plosive,k
1898,Lao,Voiced bilabial nasal,m
1899,Lao,Voiced alveolar nasal,n
1900,Lao,Voiced velar nasal,ŋ
1901,Lao,Voiceless bilabial plosive,p
1902,Lao,Voiceless alveolar plosive,t
1903,Lao,Voiced labial–velar approximant,w
1904,Lao,Glottal stop,ʔ
1905,Latin,Voiced bilabial plosive,b
1906,Latin,Voiced alveolar plosive,d
1907,Latin,Voiced alveolar affricate,dz
1908,Latin,Voiced postalveolar affricate,dʒ
1909,Latin,Voiceless labiodental fricative,f
1910,Latin,Voiced velar plosive,ɡ
1911,Latin,Voiceless glottal fricative,h
1912,Latin,Voiced palatal approximant,j
1913,Latin,Voiceless velar plosive,k
1914,Latin,Voiced alveolar lateral approximant,l
1915,Latin,Voiced bilabial nasal,m
1916,Latin,Voiced alveolar nasal,n
1917,Latin,Voiced velar nasal,ŋ
1918,Latin,Voiced palatal nasal,ɲ
1919,Latin,Voiceless bilabial plosive,p
1920,Latin,Voiced alveolar trill,r
1921,Latin,Voiceless alveolar fricative,s
1922,Latin,Voiceless postalveolar fricative,ʃ
1923,Latin,Voiceless alveolar plosive,t
1924,Latin,Voiceless alveolar affricate,ts
1925,Latin,Voiceless postalveolar affricate,tʃ
1926,Latin,Voiced labial–velar approximant,w
1927,Latin,Voiced labiodental fricative,v
1928,Latin,Voiced alveolar fricative,z
1929,Latvian,Voiced bilabial plosive,b
1930,Latvian,Voiceless palatal plosive,c
1931,Latvian,Voiced dental plosive,d
1932,Latvian,Voiced dental affricate,dz
1933,Latvian,Voiced postalveolar affricate,dʒ
1934,Latvian,Voiceless labiodental fricative,f
1935,Latvian,Voiced velar plosive,ɡ
1936,Latvian,Voiced palatal approximant,j
1937,Latvian,Voiced palatal plosive,ɟ
1938,Latvian,Voiceless velar plosive,k
1939,Latvian,Voiced alveolar lateral approximant,l
1940,Latvian,Voiced palatal lateral approximant,ʎ
1941,Latvian,Voiced bilabial nasal,m
1942,Latvian,Voiced dental nasal,n
1943,Latvian,Voiced palatal nasal,ɲ
1944,Latvian,Voiced velar nasal,ŋ
1945,Latvian,Voiceless bilabial plosive,p
1946,Latvian,Voiced alveolar trill,r
1947,Latvian,Voiceless dental sibilant fricative,s
1948,Latvian,Voiceless postalveolar fricative,ʃ
1949,Latvian,Voiceless dental plosive,t
1950,Latvian,Voiceless dental affricate,ts
1951,Latvian,Voiceless postalveolar affricate,tʃ
1952,Latvian,Voiced labiodental fricative,v
1953,Latvian,Voiceless velar fricative,x
1954,Latvian,Voiced dental sibilant fricative,z
1955,Latvian,Voiced postalveolar fricative,ʒ
1956,Ligurian,Voiced bilabial plosive,b
1957,Ligurian,Voiced dental plosive,d
1958,Ligurian,Voiced postalveolar affricate,dʒ
1959,Ligurian,Voiced postalveolar affricate,dʒ
1960,Ligurian,Voiced palatal lateral approximant,ʎ
1961,Ligurian,Voiceless labiodental fricative,f
1962,Ligurian,Voiced velar plosive,ɡ
1963,Ligurian,Voiceless velar plosive,k
1964,Ligurian,Voiced alveolar lateral approximant,l
1965,Ligurian,Voiced bilabial nasal,m
1966,Ligurian,Voiced alveolar nasal,n
1967,Ligurian,Voiced alveolar nasal,n
1968,Ligurian,Voiced velar nasal,ŋ
1969,Ligurian,Voiced velar nasal,ŋ
1970,Ligurian,Voiced palatal nasal,ɲ
1971,Ligurian,Voiceless bilabial plosive,p
1972,Ligurian,Voiced dental and alveolar taps and flaps,ɾ
1973,Ligurian,Voiced alveolar approximant,ɹ
1974,Ligurian,Voiceless alveolar fricative,s
1975,Ligurian,Voiceless alveolar fricative,s
1976,Ligurian,Voiceless postalveolar fricative,ʃ
1977,Ligurian,Voiceless postalveolar fricative,ʃ
1978,Ligurian,Voiceless dental plosive,t
1979,Ligurian,Voiceless postalveolar affricate,tʃ
1980,Ligurian,Voiced labiodental fricative,v
1981,Ligurian,Voiced alveolar fricative,z
1982,Ligurian,Voiced alveolar fricative,z
1983,Ligurian,Voiced postalveolar fricative,ʒ
1984,Ligurian,Voiced postalveolar fricative,ʒ
1985,Ligurian,Voiced palatal approximant,j
1986,Ligurian,Voiced labial–velar approximant,w
1987,Lithuanian,Voiced bilabial plosive,b
1988,Lithuanian,Voiced dental plosive,d
1989,Lithuanian,Voiced dental affricate,dz
1990,Lithuanian,Voiced postalveolar affricate,dʒ
1991,Lithuanian,Voiced alveolo-palatal affricate,dʑ
1992,Lithuanian,Voiceless labiodental fricative,f
1993,Lithuanian,Voiced velar plosive,ɡ
1994,Lithuanian,Voiced post-palatal plosive,ɡʲ
1995,Lithuanian,Voiced velar fricative,ɣ
1996,Lithuanian,Voiced post-palatal fricative,ɣʲ
1997,Lithuanian,Voiced palatal approximant,j
1998,Lithuanian,Voiceless velar plosive,k
1999,Lithuanian,Voiceless post-palatal plosive,kʲ
2000,Lithuanian,Voiced bilabial nasal,m
2001,Lithuanian,Voiced dental nasal,n
2002,Lithuanian,Voiced velar nasal,ŋ
2003,Lithuanian,Voiced post-palatal nasal,ŋʲ
2004,Lithuanian,Voiceless bilabial plosive,p
2005,Lithuanian,Voiced alveolar trill,r
2006,Lithuanian,Voiceless dental sibilant fricative,s
2007,Lithuanian,Voiceless postalveolar fricative,ʃ
2008,Lithuanian,Voiceless alveolo-palatal fricative,ɕ
2009,Lithuanian,Voiceless dental plosive,t
2010,Lithuanian,Voiceless dental affricate,ts
2011,Lithuanian,Voiceless postalveolar affricate,tʃ
2012,Lithuanian,Voiceless alveolo-palatal affricate,tɕ
2013,Lithuanian,Voiced labiodental fricative,v
2014,Lithuanian,Voiceless velar fricative,x
2015,Lithuanian,Voiceless post-palatal fricative,xʲ
2016,Lithuanian,Voiced dental sibilant fricative,z
2017,Lithuanian,Voiced postalveolar fricative,ʒ
2018,Lithuanian,Voiced alveolo-palatal fricative,ʑ
2019,Lombard,Voiced bilabial plosive,b
2020,Lombard,Voiced dental plosive,d
2021,Lombard,Voiced alveolar affricate,dz
2022,Lombard,Voiced postalveolar affricate,dʒ
2023,Lombard,Voiceless labiodental fricative,f
2024,Lombard,Voiced velar plosive,ɡ
2025,Lombard,Voiceless glottal fricative,h
2026,Lombard,Voiceless velar plosive,k
2027,Lombard,Voiced alveolar lateral approximant,l
2028,Lombard,Voiced bilabial nasal,m
2029,Lombard,Voiced labiodental nasal,ɱ
2030,Lombard,Voiced alveolar nasal,n
2031,Lombard,Voiced velar nasal,ŋ
2032,Lombard,Voiced palatal nasal,ɲ
2033,Lombard,Voiceless bilabial plosive,p
2034,Lombard,Voiced alveolar trill,r
2035,Lombard,Voiceless alveolar fricative,s
2036,Lombard,Voiceless postalveolar fricative,ʃ
2037,Lombard,Voiceless dental plosive,t
2038,Lombard,Voiceless alveolar affricate,ts
2039,Lombard,Voiceless postalveolar affricate,tʃ
2040,Lombard,Voiced labiodental approximant,ʋ
2041,Lombard,Voiced alveolar fricative,z
2042,Lombard,Voiced postalveolar fricative,ʒ
2043,Lombard,Voiced palatal lateral approximant,ʎ
2044,Lombard,Voiced palatal approximant,j
2045,Lombard,Voiced labial–velar approximant,w
2046,Luxembourgish,Voiced bilabial plosive,b
2047,Luxembourgish,Voiceless alveolo-palatal fricative,ɕ
2048,Luxembourgish,Voiced alveolar plosive,d
2049,Luxembourgish,Voiceless labiodental fricative,f
2050,Luxembourgish,Voiced velar plosive,ɡ
2051,Luxembourgish,Voiceless glottal fricative,h
2052,Luxembourgish,Voiced palatal approximant,j
2053,Luxembourgish,Voiceless velar plosive,k
2054,Luxembourgish,Voiced alveolar lateral approximant,l
2055,Luxembourgish,Voiced bilabial nasal,m
2056,Luxembourgish,Voiced alveolar nasal,n
2057,Luxembourgish,Voiced velar nasal,ŋ
2058,Luxembourgish,Voiceless bilabial plosive,p
2059,Luxembourgish,Voiced uvular trill,ʀ
2060,Luxembourgish,Voiced uvular fricative,ʁ
2061,Luxembourgish,Voiceless alveolar fricative,s
2062,Luxembourgish,Voiceless postalveolar fricative,ʃ
2063,Luxembourgish,Voiceless alveolar plosive,t
2064,Luxembourgish,Voiceless alveolar affricate,ts
2065,Luxembourgish,Voiceless postalveolar affricate,tʃ
2066,Luxembourgish,Voiced labiodental fricative,v
2067,Luxembourgish,Voiceless uvular fricative,χ
2068,Luxembourgish,Voiced alveolar fricative,z
2069,Luxembourgish,Voiced postalveolar fricative,ʒ
2070,Luxembourgish,Voiced labiodental affricate,bv
2071,Luxembourgish,Voiced alveolar affricate,dz
2072,Luxembourgish,Voiced postalveolar affricate,dʒ
2073,Luxembourgish,Voiceless labiodental affricate,pf
2074,Luxembourgish,Voiced labial–velar approximant,w
2075,Luxembourgish,Voiced alveolo-palatal fricative,ʑ
2076,Macedonian,Voiced bilabial plosive,b
2077,Macedonian,Voiceless palatal plosive,c
2078,Macedonian,Voiced dental plosive,d
2079,Macedonian,Voiceless labiodental fricative,f
2080,Macedonian,Voiced velar plosive,ɡ
2081,Macedonian,Voiced palatal plosive,ɟ
2082,Macedonian,Voiced palatal approximant,j
2083,Macedonian,Voiceless velar plosive,k
2084,Macedonian,Voiced alveolar lateral approximant,l
2085,Macedonian,Voiced palatal lateral approximant,ʎ
2086,Macedonian,Voiced bilabial nasal,m
2087,Macedonian,Voiced dental nasal,n
2088,Macedonian,Voiced palatal nasal,ɲ
2089,Macedonian,Voiced velar nasal,ŋ
2090,Macedonian,Voiceless bilabial plosive,p
2091,Macedonian,Voiced alveolar trill,r
2092,Macedonian,Voiceless dental sibilant fricative,s
2093,Macedonian,Voiceless postalveolar fricative,ʃ
2094,Macedonian,Voiceless dental plosive,t
2095,Macedonian,Voiced labiodental fricative,v
2096,Macedonian,Voiceless velar fricative,x
2097,Macedonian,Voiced dental sibilant fricative,z
2098,Macedonian,Voiced postalveolar fricative,ʒ
2099,Malagasy,Voiced bilabial plosive,b
2100,Malagasy,Voiced alveolar plosive,d
2101,Malagasy,Voiced retroflex affricate,ɖʐ
2102,Malagasy,Voiceless labiodental fricative,f
2103,Malagasy,Voiced velar plosive,ɡ
2104,Malagasy,Voiceless glottal fricative,h
2105,Malagasy,Voiceless velar plosive,k
2106,Malagasy,Voiced alveolar lateral approximant,l
2107,Malagasy,Voiced bilabial nasal,m
2108,Malagasy,Voiced alveolar nasal,n
2109,Malagasy,Voiced velar nasal,ŋ
2110,Malagasy,Voiceless bilabial plosive,p
2111,Malagasy,Voiced alveolar trill,r
2112,Malagasy,Voiceless alveolar fricative,s
2113,Malagasy,Voiceless alveolar plosive,t
2114,Malagasy,Voiceless retroflex affricate,ʈʂ
2115,Malagasy,Voiced labiodental fricative,v
2116,Malagasy,Voiced alveolar fricative,z
2117,Malay,Voiced bilabial plosive,b
2118,Malay,Voiced alveolar plosive,d
2119,Malay,Voiced postalveolar affricate,dʒ
2120,Malay,Voiceless labiodental fricative,f
2121,Malay,Voiced velar plosive,ɡ
2122,Malay,Voiceless glottal fricative,h
2123,Malay,Voiced palatal approximant,j
2124,Malay,Voiceless velar plosive,k
2125,Malay,Voiced alveolar lateral approximant,l
2126,Malay,Voiced bilabial nasal,m
2127,Malay,Voiced alveolar nasal,n
2128,Malay,Voiced velar nasal,ŋ
2129,Malay,Voiced palatal nasal,ɲ
2130,Malay,Voiceless bilabial plosive,p
2131,Malay,Voiced alveolar trill,r
2132,Malay,Voiceless alveolar fricative,s
2133,Malay,Voiceless postalveolar fricative,ʃ
2134,Malay,Voiceless alveolar plosive,t
2135,Malay,Voiceless postalveolar affricate,tʃ
2136,Malay,Voiced labiodental fricative,v
2137,Malay,Voiced labial–velar approximant,w
2138,Malay,Voiceless velar fricative,x
2139,Malay,Voiced alveolar fricative,z
2140,Malay,Glottal stop,ʔ
2141,Malayalam,Voiceless velar plosive,k
2142,Malayalam,Voiced velar plosive,ɡ
2143,Malayalam,Voiced velar nasal,ŋ
2144,Malayalam,Voiced palatal nasal,ɲ
2145,Malayalam,Voiceless retroflex plosive,ʈ
2146,Malayalam,Voiced retroflex plosive,ɖ
2147,Malayalam,Voiced retroflex nasal,ɳ
2148,Malayalam,Voiceless dental plosive,t̪
2149,Malayalam,Voiced dental plosive,d̪
2150,Malayalam,Voiced dental nasal,n̪
2151,Malayalam,Voiced alveolar nasal,n
2152,Malayalam,Voiceless bilabial plosive,p
2153,Malayalam,Voiceless labiodental fricative,f
2154,Malayalam,Voiced bilabial plosive,b
2155,Malayalam,Voiced bilabial nasal,m
2156,Malayalam,Voiced palatal approximant,j
2157,Malayalam,Voiced dental and alveolar taps and flaps,ɾ
2158,Malayalam,Voiced alveolar lateral approximant,l
2159,Malayalam,Voiced labiodental approximant,ʋ
2160,Malayalam,Voiceless postalveolar fricative,ʃ
2161,Malayalam,Voiceless retroflex fricative,ʂ
2162,Malayalam,Voiceless dental sibilant fricative,s
2163,Malayalam,Voiceless glottal fricative,h
2164,Malayalam,Voiced retroflex lateral approximant,ɭ
2165,Malayalam,Voiced retroflex approximant,ɻ
2166,Malayalam,Voiced alveolar trill,r
2167,Malayalam,Voiceless alveolar plosive,t
2168,Malayalam,Voiced alveolar plosive,d
2169,Maltese,Voiced bilabial plosive,b
2170,Maltese,Voiced alveolar plosive,d
2171,Maltese,Voiced postalveolar fricative,ʒ
2172,Maltese,Voiceless labiodental fricative,f
2173,Maltese,Voiced velar plosive,ɡ
2174,Maltese,Voiceless pharyngeal fricative,ħ
2175,Maltese,Voiced palatal approximant,j
2176,Maltese,Voiceless velar plosive,k
2177,Maltese,Voiced alveolar lateral approximant,l
2178,Maltese,Voiced bilabial nasal,m
2179,Maltese,Voiced alveolar nasal,n
2180,Maltese,Voiceless bilabial plosive,p
2181,Maltese,Voiced alveolar trill,r
2182,Maltese,Voiceless alveolar fricative,s
2183,Maltese,Voiceless postalveolar fricative,ʃ
2184,Maltese,Voiceless alveolar plosive,t
2185,Maltese,Voiced labiodental fricative,v
2186,Maltese,Voiced labial–velar approximant,w
2187,Maltese,Voiced alveolar fricative,z
2188,Maltese,Glottal stop,ʔ
2189,Manx,Voiced bilabial plosive,b
2190,Manx,Voiced dental non-sibilant affricate,dð
2191,Manx,Voiced postalveolar affricate,dʒ
2192,Manx,Voiced dental fricative,ð
2193,Manx,Voiceless labiodental fricative,f
2194,Manx,Voiced velar plosive,ɡ
2195,Manx,Voiced velar fricative,ɣ
2196,Manx,Voiced palatal approximant,j
2197,Manx,Voiceless glottal fricative,h
2198,Manx,Voiceless velar plosive,kʰ
2199,Manx,Voiced alveolar lateral approximant,l
2200,Manx,Voiced bilabial nasal,m
2201,Manx,Voiced alveolar nasal,n
2202,Manx,Voiced velar nasal,ŋ
2203,Manx,Voiceless bilabial plosive,pʰ
2204,Manx,Voiced dental and alveolar taps and flaps,ɾ
2205,Manx,Voiceless alveolar fricative,s
2206,Manx,Voiceless postalveolar fricative,ʃ
2207,Manx,Voiceless dental non-sibilant affricate,tθ
2208,Manx,Voiceless postalveolar affricate,tʃ
2209,Manx,Voiced labiodental fricative,v
2210,Manx,Voiced labial–velar approximant,w
2211,Manx,Voiceless velar fricative,x
2212,Manx,Voiced alveolar fricative,z
2213,Manx,Voiced postalveolar fricative,ʒ
2214,M%C4%81ori,Voiceless bilabial fricative,ɸ
2215,M%C4%81ori,Voiceless glottal fricative,h
2216,M%C4%81ori,Voiceless velar plosive,k
2217,M%C4%81ori,Voiced bilabial nasal,m
2218,M%C4%81ori,Voiced alveolar nasal,n
2219,M%C4%81ori,Voiced velar nasal,ŋ
2220,M%C4%81ori,Voiceless bilabial plosive,p
2221,M%C4%81ori,Voiced dental and alveolar taps and flaps,ɾ
2222,M%C4%81ori,Voiceless alveolar plosive,t
2223,M%C4%81ori,Voiced labial–velar approximant,w
2224,Marathi,Voiced bilabial plosive,b
2225,Marathi,Voiced dental plosive,d
2226,Marathi,Voiced retroflex plosive,ɖ
2227,Marathi,Voiced alveolo-palatal affricate,dʑ
2228,Marathi,Voiced velar plosive,ɡ
2229,Marathi,Voiced glottal fricative,ɦ
2230,Marathi,Voiced palatal approximant,j
2231,Marathi,Voiceless velar plosive,k
2232,Marathi,Voiced alveolar lateral approximant,l
2233,Marathi,Voiced retroflex lateral flap,ɭ̆
2234,Marathi,Voiced bilabial nasal,m
2235,Marathi,Voiced alveolar nasal,n
2236,Marathi,Voiced velar nasal,ŋ
2237,Marathi,Voiced retroflex nasal,ɳ
2238,Marathi,Voiced palatal nasal,ɲ
2239,Marathi,Voiceless bilabial plosive,p
2240,Marathi,Voiced dental and alveolar taps and flaps,ɾ
2241,Marathi,Voiceless postalveolar fricative,ʃ
2242,Marathi,Voiceless retroflex fricative,ʂ
2243,Marathi,Voiceless alveolar fricative,s
2244,Marathi,Voiceless dental plosive,t
2245,Marathi,Voiceless retroflex plosive,ʈ
2246,Marathi,Voiceless alveolo-palatal affricate,tɕ
2247,Marathi,Voiced labiodental approximant,ʋ
2248,Mauritian_Creole,Voiced bilabial plosive,b
2249,Mauritian_Creole,Voiced dental plosive,d
2250,Mauritian_Creole,Voiced alveolar affricate,dz
2251,Mauritian_Creole,Voiced postalveolar affricate,dʒ
2252,Mauritian_Creole,Voiceless labiodental fricative,f
2253,Mauritian_Creole,Voiced velar plosive,ɡ
2254,Mauritian_Creole,Voiced palatal approximant,j
2255,Mauritian_Creole,Voiceless velar plosive,k
2256,Mauritian_Creole,Voiced alveolar lateral approximant,l
2257,Mauritian_Creole,Voiced bilabial nasal,m
2258,Mauritian_Creole,Voiced dental nasal,n
2259,Mauritian_Creole,Voiced velar nasal,ŋ
2260,Mauritian_Creole,Voiced palatal nasal,ɲ
2261,Mauritian_Creole,Voiceless bilabial plosive,p
2262,Mauritian_Creole,Voiced uvular fricative,ʁ
2263,Mauritian_Creole,Voiceless alveolar fricative,s
2264,Mauritian_Creole,Voiceless dental plosive,t
2265,Mauritian_Creole,Voiceless alveolar affricate,ts
2266,Mauritian_Creole,Voiceless postalveolar affricate,tʃ
2267,Mauritian_Creole,Voiced labiodental fricative,v
2268,Mauritian_Creole,Voiced labial–velar approximant,w
2269,Mauritian_Creole,Voiced alveolar fricative,z
2270,Mauritian_Creole,Voiceless glottal fricative,h
2271,Mayan,Glottal stop,ʔ
2272,Mayan,Voiced bilabial implosive,ɓ
2273,Mayan,Voiceless postalveolar affricate,tʃ
2274,Mayan,Voiceless glottal fricative,h
2275,Mayan,Voiceless velar fricative,x
2276,Mayan,Voiceless velar plosive,k
2277,Mayan,Voiced alveolar lateral approximant,l
2278,Mayan,Voiced bilabial nasal,m
2279,Mayan,Voiced alveolar nasal,n
2280,Mayan,Voiced velar nasal,ŋ
2281,Mayan,Voiceless bilabial plosive,p
